【快递/小包.xlsx】,,,,,,,,,,,,,,,,,
工作号,发货仓库,公司名,货量,创建时间,取件日期(E),派送日期(E),包装件数,重量,体积,材积,货物品名,业务员,签收方式,签出/出仓时间,销售额,货值,CTN/MAWB#
KD23102385143,8828 Houston,Richard Schultz,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:09:20,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:05,,USD218.00,
KD23102385142,8828 Houston,Daniel Hernandez,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:09:19,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:03,,USD218.00,
KD23102385141,8828 Houston,Harold Bredemeier,L12V100-100-BASIC-4-A100 X 3; 32.400KGS 0.089607CBM,2023-10-17 01:09:18,2023-10-16 23:00:00,2023-10-18 23:00:00,3.00,32.40,0.0896,32.40, LT 12V100AH,客服2 ,,2023-10-17 07:08:59,,USD654.00,
KD23102385140,8828 Houston,Ryan Kundert,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-17 01:09:17,2023-10-16 23:00:00,2023-10-19 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-17 07:09:06,,USD436.00,
KD23102385139,8828 Houston,BBs Buis,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:09:16,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:33,,USD218.00,
KD23102385138,8828 Houston,Brad Willson,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:09:14,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:25,,USD218.00,
KD23102385137,8828 Houston,Gary D. Ogren,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:43,2023-10-16 23:00:00,2023-10-20 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:01,,USD218.00,
KD23102385136,8828 Houston,David Kells,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-17 01:08:40,2023-10-16 23:00:00,2023-10-20 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-17 08:04:26,,USD119.00,
KD23102385135,8828 Houston,Pam Stockton,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:39,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:08:59,,USD218.00,
KD23102385133,8828 Houston,Marie Hatch,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:08:38,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:30,,USD218.00,
KD23102385134,8828 Houston,Jeff McDonald,L12V100-100-TM-4-A100 X 2; 22.000KGS 0.059738CBM,2023-10-17 01:08:38,2023-10-16 23:00:00,2023-10-18 23:00:00,2.00,22.00,0.0597,22.00, LT 12V 100AH TM,客服2 ,,2023-10-17 08:04:25,,USD436.00,
KD23102385132,8828 Houston,Ron,L12V100-100-MINI-16-A60 X 3; 29.400KGS 0.073386CBM,2023-10-17 01:08:37,2023-10-16 23:00:00,2023-10-18 23:00:00,3.00,29.40,0.0734,29.40, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:26,,USD654.00,
KD23102385131,8828 Houston,Henry A. Charpentier,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-17 01:08:36,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-17 08:04:24,,USD119.00,
KD23102385130,8828 Houston,Roberto Garcia Martell,L12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-17 01:08:35,2023-10-16 23:00:00,2023-10-17 23:00:00,2.00,19.60,0.0489,19.60, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:26,,USD436.00,
KD23102385129,8828 Houston,Jason Cody,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:34,2023-10-16 23:00:00,2023-10-17 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:00,,USD218.00,
KD23102385127,8828 Houston,chris haws,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:33,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:04,,USD218.00,
KD23102385128,8828 Houston,Andrea Prcin,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:33,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:00,,USD218.00,
KD23102385125,8828 Houston,Carl Cox,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:08:32,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:29,,USD218.00,
KD23102385126,8828 Houston,Carl Cox,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:08:32,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:30,,USD218.00,
KD23102385124,8828 Houston,john dunn,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:31,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:00,,USD218.00,
KD23102385122,8828 Houston,Melissa English,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:30,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:12,,USD218.00,
KD23102385123,8828 Houston,James McCain,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:30,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:00,,USD218.00,
KD23102385121,8828 Houston,ronald buzzell,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:29,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:05,,USD218.00,
KD23102385120,8828 Houston,Gordan Allen,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:08:28,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:27,,USD218.00,
KD23102385119,8828 Houston,Ben Suydam,L12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-17 01:08:27,2023-10-16 23:00:00,2023-10-18 23:00:00,2.00,19.60,0.0489,19.60, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:27,,USD436.00,
KD23102385117,8828 Houston,Olympia Holliday,L12V200-100-BASIC-8-A160 X 1; 21.240KGS 0.052186CBM,2023-10-17 01:08:26,2023-10-16 23:00:00,2023-10-20 23:00:00,1.00,21.24,0.0522,21.24, LT 12V 200AH,客服2 ,,2023-10-17 07:34:47,,USD366.00,
KD23102385118,8828 Houston,Dung Chi Nguyen,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-17 01:08:26,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-17 08:04:36,,USD119.00,
KD23102385115,8828 Houston,Jerry McCall,L12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-17 01:08:18,2023-10-16 23:00:00,2023-10-22 23:00:00,2.00,19.60,0.0489,19.60, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:27,,USD436.00,
KD23102385116,8828 Houston,keary jordan,L12V200-100-BASIC-8-A160 X 1; 21.240KGS 0.052186CBM,2023-10-17 01:08:18,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,21.24,0.0522,21.24, LT 12V 200AH,客服2 ,,2023-10-17 07:34:48,,USD366.00,
KD23102385113,8828 Houston,Krista Arneson,L12V100-100-TM-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-17 01:08:16,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,11.00,0.0299,11.00, LT 12V 100AH TM,客服2 ,,2023-10-17 08:04:29,,USD218.00,
KD23102385114,8828 Houston,Ray,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:08:16,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:27,,USD218.00,
KD23102385111,8828 Houston,Juergen Ott,L12V100-100-HEAT-4-A100 X 1; 11.680KGS 0.029869CBM,2023-10-17 01:08:15,2023-10-16 23:00:00,2023-10-20 23:00:00,1.00,11.68,0.0299,11.68, LT 12V 100AH 加热款,客服2 ,,2023-10-17 08:04:25,,USD218.00,
KD23102385112,8828 Houston,Jamie Slay,L12V100-100-TM-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-17 01:08:15,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,11.00,0.0299,11.00, LT 12V 100AH TM,客服2 ,,2023-10-17 08:04:30,,USD218.00,
KD23102385109,8828 Houston,Juergen Ott,L12V100-100-HEAT-4-A100 X 1; 11.680KGS 0.029869CBM,2023-10-17 01:08:14,2023-10-16 23:00:00,2023-10-20 23:00:00,1.00,11.68,0.0299,11.68, LT 12V 100AH 加热款,客服2 ,,2023-10-17 08:04:27,,USD218.00,
KD23102385110,8828 Houston,Kenneth Bauer,L12V100-100-BASIC-4-A100 X 4; 43.200KGS 0.119476CBM,2023-10-17 01:08:14,2023-10-16 23:00:00,2023-10-20 23:00:00,4.00,43.20,0.1195,43.20, LT 12V100AH,客服2 ,,2023-10-17 07:09:02,,USD872.00,
KD23102385107,8828 Houston,Glen Singleton,L12V100-100-TM-4-A100 X 2; 22.000KGS 0.059738CBM,2023-10-17 01:08:13,2023-10-16 23:00:00,2023-10-17 23:00:00,2.00,22.00,0.0597,22.00, LT 12V 100AH TM,客服2 ,,2023-10-17 08:04:24,,USD436.00,
KD23102385108,8828 Houston,Daniel Cornel,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:13,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:02,,USD218.00,
KD23102385106,8828 Houston,Erin Garvin,L12V200-100-BASIC-8-A160 X 2; 42.480KGS 0.104372CBM,2023-10-17 01:08:12,2023-10-16 23:00:00,2023-10-18 23:00:00,2.00,42.48,0.1044,42.48, LT 12V 200AH,客服2 ,,2023-10-17 07:34:48,,USD732.00,
KD23102385105,8828 Houston,Adam Birks,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:11,2023-10-16 23:00:00,2023-10-20 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:00,,USD218.00,
KD23102385104,8828 Houston,Melisa Perez,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:10,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:05,,USD218.00,
KD23102385103,8828 Houston,Melisa Perez,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:08,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:08:59,,USD218.00,
KD23102385102,8828 Houston,Tony Thomas,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:08:06,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 07:45:26,,USD218.00,
KD23102385100,8828 Houston,Adam Birks,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:08:05,2023-10-16 23:00:00,2023-10-20 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 07:09:05,,USD218.00,
KD23102385101,8828 Houston,Jeff VanDriel,L12V100-100-HEAT-4-A100 X 1; 11.680KGS 0.029869CBM,2023-10-17 01:08:05,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,11.68,0.0299,11.68, LT 12V 100AH 加热款,客服2 ,,2023-10-17 08:04:31,,USD218.00,
KD23102385099,WNT485,DAWN RAAB,P12V200-200-PLUS-8-A160 X 1; 22.040KGS 0.052186CBM,2023-10-17 01:07:55,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,22.04,0.0522,22.04, PQ 12.8V200AHPlus(160壳体）,客服2 ,,2023-10-17 09:20:45,,USD402.00,
KD23102385098,WNT485,Jaime Carrillo,L-BSBR300A-RD-H X 1; 0.414KGS 0.0006CBM,2023-10-17 01:07:54,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,0.414,6.0E-4,0.414, LT 红色汇流排300A,客服2 ,,2023-10-17 09:59:14,,USD100.00,
KD23102385096,WNT485,John M. Daugherty,L12V100Ah-BBOX-B02 X 1; 1.89KGS 0.0392CBM,2023-10-17 01:07:53,2023-10-16 23:00:00,2023-10-21 23:00:00,1.00,1.89,0.0392,6.532, LT电池盒100ah,客服2 ,,2023-10-17 09:20:43,,USD100.00,
KD23102385097,WNT485,Gina Howell,L12V200-200-PLUS-8-A160 X 1; 22.040KGS 0.052186CBM,2023-10-17 01:07:53,2023-10-16 23:00:00,2023-10-20 23:00:00,1.00,22.04,0.0522,22.04, LT 12V 200AH Plus,客服2 ,,2023-10-17 08:54:36,,USD402.00,
KD23102385095,WNT485,First_Class_Landscape,L12V100-100-BASIC-4-A100 X 4; 43.200KGS 0.119476CBM,2023-10-17 01:07:52,2023-10-16 23:00:00,2023-10-19 23:00:00,4.00,43.20,0.1195,43.20, LT 12V100AH,客服2 ,,2023-10-17 09:29:43,,USD872.00,
KD23102385094,WNT485,Anthony Long,L12V50-50-BASIC-4-A38 X 1; 6.300KGS 0.012903CBM,2023-10-17 01:07:51,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,6.30,0.0129,6.30, LT 12V 50Ah,客服2 ,,2023-10-17 08:54:33,,USD119.00,
KD23102385093,WNT485,Gabriel Aguilar-Duenas,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:07:50,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 09:29:42,,USD218.00,
KD23102385092,WNT485,Jack He,L12V50-50-BASIC-4-A38 X 1; L12V20A-BCHA-A X 1; 7.9KGS 0.0155CBM,2023-10-17 01:07:49,2023-10-16 23:00:00,2023-10-20 23:00:00,2.00,7.90,0.0155,7.90, LT 12V 50Ah LT 14.6V 20A,客服2 ,,2023-10-17 08:54:34,,USD173.00,
KD23102385091,WNT485,Teri Lain,L12V100-100-BASIC-4-A100 X 4; 43.200KGS 0.119476CBM,2023-10-17 01:07:47,2023-10-16 23:00:00,2023-10-20 23:00:00,4.00,43.20,0.1195,43.20, LT 12V100AH,客服2 ,,2023-10-17 09:29:40,,USD872.00,
KD23102385090,WNT485,Pinki pandya,L12V400-250-BASIC-8-A250 X 1; 38.000KGS 0.058905CBM,2023-10-17 01:07:46,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,38.00,0.0589,38.00, LT 12V400AH,客服2 ,,2023-10-17 09:43:41,,USD817.00,
KD23102385089,WNT485,kristin toon,L12V200-200-PLUS-8-A160 X 2; 44.080KGS 0.104372CBM,2023-10-17 01:07:45,2023-10-16 23:00:00,2023-10-19 23:00:00,2.00,44.08,0.1044,44.08, LT 12V 200AH Plus,客服2 ,,2023-10-17 08:54:36,,USD804.00,
KD23102385088,WNT485,Samuel Herrera,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-17 01:07:43,2023-10-16 23:00:00,2023-10-18 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-17 09:29:38,,USD436.00,
KD23102385087,WNT485,Joe Unzen,L12V20A-BCHA-A X 1; L12V100-100-BASIC-4-A100 X 1; 12.4KGS 0.0324CBM,2023-10-17 01:07:41,2023-10-16 23:00:00,2023-10-22 23:00:00,2.00,12.40,0.0324,12.40, LT 14.6V 20A LT 12V100AH,客服2 ,,2023-10-17 09:29:40,,USD272.00,
KD23102385086,WNT485,Tracybradley,P12V100-100-LTP-4-A100 X 2; 22.220KGS 0.059738CBM,2023-10-17 01:07:40,2023-10-16 23:00:00,2023-10-23 23:00:00,2.00,22.22,0.0597,22.22, PQ 12.8V 100AH LTP,客服2 ,,2023-10-17 09:43:40,,USD436.00,
EP23102385085,NJ9,David Rodriguez,A990-30LCRE01-R X 1; 35KGS 0.1916CBM,2023-10-17 01:07:05,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,35.00,0.1916,35.00, 松土机,客服2 ,,2023-10-17 06:45:52,,USD200.00,
KD23102385084,3270,kermit nuesmeyer,P12V200-200-PLUS-8-A160 X 1; 22.040KGS 0.052186CBM,2023-10-17 01:06:49,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,22.04,0.0522,22.04, PQ 12.8V200AHPlus(160壳体）,客服2 ,,2023-10-17 09:47:08,,USD402.00,
KD23102385083,WNT485,Matthew Speights,LPFMAX-12.8V100Ah X 1; 11.700KGS 0.028910CBM,2023-10-17 01:06:41,2023-10-17 23:00:00,2023-10-23 23:00:00,1.00,11.70,0.0289,11.70, LPFMAX-12.8V100Ah,客服2 ,,2023-10-17 08:32:12,,USD50.00,
KD23102385082,WNT485,John P Bandy,LPFMAX-12.8V200Ah-Smart X 1; 21.450KGS 0.055800CBM,2023-10-17 01:06:40,2023-10-17 23:00:00,2023-10-20 23:00:00,1.00,21.45,0.0558,21.45, LPFMAX-12.8V200Ah-Smart,客服2 ,,2023-10-17 08:32:12,,USD50.00,
KD23102385081,WNT485,Jacob Bell,LPFMAX-12.8V200Ah-Smart X 1; 21.450KGS 0.055800CBM,2023-10-17 01:06:39,2023-10-17 23:00:00,2023-10-23 23:00:00,1.00,21.45,0.0558,21.45, LPFMAX-12.8V200Ah-Smart,客服2 ,,2023-10-17 08:32:12,,USD50.00,
KD23102385080,3270,"INTERNATIONAL CYBERNETICS COMPANY, LPPO41944",P12V200-100-BASIC-8-A160 X 1; 21.450KGS 0.052186CBM,2023-10-17 01:05:49,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,21.45,0.0522,21.45, PQ12.8V 200AH （160壳体）,客服2 ,,2023-10-17 09:46:59,,USD366.00,
KD23102385079,3270,Liusong Fu,P12V200-100-BASIC-8-A160 X 1; 21.450KGS 0.052186CBM,2023-10-17 01:05:47,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,21.45,0.0522,21.45, PQ12.8V 200AH （160壳体）,客服2 ,,2023-10-17 09:47:00,,USD366.00,
KD23102385078,3270,Randy Halverson,P12V100-100-HEAT-4-A100 X 2; 21.600KGS 0.058542CBM,2023-10-17 01:05:25,2023-10-16 23:00:00,2023-10-20 23:00:00,2.00,21.60,0.0585,21.60, PQ 12.8V100AH 加热款,客服2 ,,2023-10-17 09:47:02,,USD508.00,
KD23102385077,PDX,Daniel Kersey,B-A24V200-200-BASIC-8-A250 X 1; 38.000KGS 0.058905CBM,2023-10-17 01:05:22,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,38.00,0.0589,38.00, APT 24V200AH,客服2 ,,2023-10-17 12:25:36,,USD878.00,
KD23102385076,WNT485,Robert scott logan,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:05:09,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 09:20:41,,USD218.00,
KD23102385074,WNT485,Mike Sweat,L12V100-100-MINI-16-A60 X 2; 19.600KGS 0.048924CBM,2023-10-17 01:05:08,2023-10-16 23:00:00,2023-10-19 23:00:00,2.00,19.60,0.0489,19.60, LT 12V 100AH mini,客服2 ,,2023-10-17 09:20:40,,USD436.00,
KD23102385075,WNT485,General Delivery c/o Brandi Dennis,L12V100-100-MINI-16-A60 X 2; 19.6KGS 0.0489CBM,2023-10-17 01:05:08,2023-10-16 23:00:00,2023-10-18 23:00:00,2.00,19.60,0.0489,19.60, LT 12V 100AH mini,客服2 ,2,2023-10-17 09:20:39,,USD436.00,
KD23102385072,WNT485,Michael Pierce,L12V20A-BCHA-A X 1; L12V100-100-MINI-16-A60 X 1; 11.4KGS 0.027CBM,2023-10-17 01:05:07,2023-10-16 23:00:00,2023-10-20 23:00:00,2.00,11.40,0.027,11.40, LT 14.6V 20A LT 12V 100AH mini,客服2 ,,2023-10-17 09:20:41,,USD272.00,
KD23102385073,WNT485,SAN JOSE CHARTERS,L12V300-200-BASIC-4-A200 X 2; 57.640KGS 0.112456CBM,2023-10-17 01:05:07,2023-10-16 23:00:00,2023-10-19 23:00:00,2.00,57.64,0.1125,57.64, LT 12V300AH,客服2 ,,2023-10-17 09:20:43,,USD1122.00,
KD23102385069,3270,Royce R Spring II,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-17 01:05:06,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-17 09:47:10,,USD218.00,
KD23102385070,WNT485,Mike Minwell,L12V200-100-BASIC-8-A160 X 1; 21.240KGS 0.052186CBM,2023-10-17 01:05:06,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,21.24,0.0522,21.24, LT 12V 200AH,客服2 ,,2023-10-17 08:54:36,,USD366.00,
KD23102385071,WNT485,Al Hughes,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:05:06,2023-10-16 23:00:00,2023-10-20 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 09:20:40,,USD218.00,
KD23102385067,3270,Michael,P12V100-100-PREM-16-A60 X 2; 19.700KGS 0.048924CBM,2023-10-17 01:05:05,2023-10-16 23:00:00,2023-10-19 23:00:00,2.00,19.70,0.0489,19.70, PQ 12.8V 100AH Prem,客服2 ,,2023-10-17 09:47:08,,USD436.00,
KD23102385068,3270,Michael Smith,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-17 01:05:05,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-17 09:47:12,,USD218.00,
KD23102385066,3270,Christopher Bloemker,P12V100-100-PREM-16-A60 X 1; 9.850KGS 0.024462CBM,2023-10-17 01:05:04,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,9.85,0.0245,9.85, PQ 12.8V 100AH Prem,客服2 ,,2023-10-17 09:47:11,,USD218.00,
KD23102385065,WNT485,Larry Carlson,L12V100-100-BASIC-4-A100 X 1; 10.800KGS 0.029869CBM,2023-10-17 01:05:03,2023-10-16 23:00:00,2023-10-18 23:00:00,1.00,10.80,0.0299,10.80, LT 12V100AH,客服2 ,,2023-10-17 09:29:45,,USD218.00,
KD23102385064,WNT485,Michael SypoltPOMs,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-17 01:05:02,2023-10-16 23:00:00,2023-10-19 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-17 09:29:40,,USD436.00,
KD23102385063,WNT485,Brad R Thompson,L12V100-100-MINI-16-A60 X 4; 39.200KGS 0.097848CBM,2023-10-17 01:05:01,2023-10-16 23:00:00,2023-10-20 23:00:00,4.00,39.20,0.0978,39.20, LT 12V 100AH mini,客服2 ,,2023-10-17 09:20:46,,USD872.00,
KD23102385061,WNT485,Chris Trailer,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:05:00,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 09:20:41,,USD218.00,
KD23102385062,WNT485,Jann C. Xiong,L12V20A-BCHA-A X 1; L12V100-100-TM-4-A100 X 1; 12.6KGS 0.0324CBM,2023-10-17 01:05:00,2023-10-16 23:00:00,2023-10-19 23:00:00,2.00,12.60,0.0324,12.60, LT 14.6V 20A LT 12V 100AH TM,客服2 ,,2023-10-17 08:54:34,,USD272.00,
KD23102385060,WNT485,Scott Shipley,L12V300-200-BASIC-4-A200 X 2; 57.640KGS 0.112456CBM,2023-10-17 01:04:59,2023-10-16 23:00:00,2023-10-19 23:00:00,2.00,57.64,0.1125,57.64, LT 12V300AH,客服2 ,,2023-10-17 09:20:41,,USD1122.00,
KD23102385058,WNT485,John Cook,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-17 01:04:58,2023-10-16 23:00:00,2023-10-19 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-17 09:29:39,,USD436.00,
KD23102385059,WNT485,cong,L12V100-100-MINI-16-A60 X 1; 9.800KGS 0.024462CBM,2023-10-17 01:04:58,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,9.80,0.0245,9.80, LT 12V 100AH mini,客服2 ,,2023-10-17 09:20:40,,USD218.00,
KD23102385057,WNT485,NHUT-ANH LE,L12V100-100-BASIC-4-A100 X 2; 21.600KGS 0.059738CBM,2023-10-17 01:04:57,2023-10-16 23:00:00,2023-10-19 23:00:00,2.00,21.60,0.0597,21.60, LT 12V100AH,客服2 ,,2023-10-17 09:29:41,,USD436.00,
KD23102385055,WNT485,James W. Smith,L12V20A-BCHA-A X 1; 1.6KGS 0.0026CBM,2023-10-17 01:04:56,2023-10-16 23:00:00,2023-10-20 23:00:00,1.00,1.60,0.0026,1.60, LT 14.6V 20A,客服2 ,,2023-10-17 10:54:03,,USD54.00,
KD23102385056,WNT485,BETH GRANDY,L12V100-100-TM-4-A100 X 1; 11.000KGS 0.029869CBM,2023-10-17 01:04:56,2023-10-16 23:00:00,2023-10-19 23:00:00,1.00,11.00,0.0299,11.00, LT 12V 100AH TM,客服2 ,,2023-10-17 08:54:34,,USD218.00,
